CP7: evasive lineage | max_time=45s t_go_max=10s | tracking=True | obs=12-D | miss_tanh_scale=3000m shaping_gamma=1 effort_weight=5 precision_weight=0 -> out=outputs/precision_ft/seed2_pw0
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 1.33e+03     |
|    ep_rew_mean          | 90.5         |
| time/                   |              |
|    fps                  | 748          |
|    iterations           | 51           |
|    time_elapsed         | 139          |
|    total_timesteps      | 1333248      |
| train/                  |              |
|    approx_kl            | 0.0022441172 |
|    clip_fraction        | 0.00713      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.12        |
|    explained_variance   | 0.503        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.22         |
|    n_updates            | 3250         |
|    policy_gradient_loss | -0.000732    |
|    std                  | 0.7          |
|    value_loss           | 71.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.31e+03     |
|    ep_rew_mean          | 92.1         |
| time/                   |              |
|    fps                  | 748          |
|    iterations           | 52           |
|    time_elapsed         | 142          |
|    total_timesteps      | 1335296      |
| train/                  |              |
|    approx_kl            | 0.0025166539 |
|    clip_fraction        | 0.0685       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.12        |
|    explained_variance   | 0.781        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.13         |
|    n_updates            | 3255         |
|    policy_gradient_loss | -0.00182     |
|    std                  | 0.699        |
|    value_loss           | 23.2         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.3e+03     |
|    ep_rew_mean          | 93.4        |
| time/                   |             |
|    fps                  | 749         |
|    iterations           | 53          |
|    time_elapsed         | 144         |
|    total_timesteps      | 1337344     |
| train/                  |             |
|    approx_kl            | 0.025285797 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.12       |
|    explained_variance   | 0.684       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.76        |
|    n_updates            | 3260        |
|    policy_gradient_loss | 0.0025      |
|    std                  | 0.697       |
|    value_loss           | 63.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.3e+03     |
|    ep_rew_mean          | 93.4        |
| time/                   |             |
|    fps                  | 749         |
|    iterations           | 54          |
|    time_elapsed         | 147         |
|    total_timesteps      | 1339392     |
| train/                  |             |
|    approx_kl            | 0.012701594 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.11       |
|    explained_variance   | 0.807       |
|    learning_rate        | 0.0003      |
|    loss                 | 73.8        |
|    n_updates            | 3265        |
|    policy_gradient_loss | -0.00214    |
|    std                  | 0.695       |
|    value_loss           | 28.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.33e+03    |
|    ep_rew_mean          | 90.4        |
| time/                   |             |
|    fps                  | 751         |
|    iterations           | 55          |
|    time_elapsed         | 149         |
|    total_timesteps      | 1341440     |
| train/                  |             |
|    approx_kl            | 0.022958644 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.11       |
|    explained_variance   | 0.919       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.8         |
|    n_updates            | 3270        |
|    policy_gradient_loss | 0.00438     |
|    std                  | 0.694       |
|    value_loss           | 3.99        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.33e+03    |
|    ep_rew_mean          | 90.4        |
| time/                   |             |
|    fps                  | 750         |
|    iterations           | 56          |
|    time_elapsed         | 152         |
|    total_timesteps      | 1343488     |
| train/                  |             |
|    approx_kl            | 0.006291559 |
|    clip_fraction        | 0.053       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.643       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.78        |
|    n_updates            | 3275        |
|    policy_gradient_loss | -0.002      |
|    std                  | 0.692       |
|    value_loss           | 21.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.33e+03    |
|    ep_rew_mean          | 90.4        |
| time/                   |             |
|    fps                  | 750         |
|    iterations           | 57          |
|    time_elapsed         | 155         |
|    total_timesteps      | 1345536     |
| train/                  |             |
|    approx_kl            | 0.010512655 |
|    clip_fraction        | 0.0931      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.206       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.612       |
|    n_updates            | 3280        |
|    policy_gradient_loss | -0.000494   |
|    std                  | 0.692       |
|    value_loss           | 82.6        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.33e+03   |
|    ep_rew_mean          | 90.4       |
| time/                   |            |
|    fps                  | 751        |
|    iterations           | 58         |
|    time_elapsed         | 158        |
|    total_timesteps      | 1347584    |
| train/                  |            |
|    approx_kl            | 0.00700653 |
|    clip_fraction        | 0.0672     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.1       |
|    explained_variance   | 0.539      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.53       |
|    n_updates            | 3285       |
|    policy_gradient_loss | -0.00238   |
|    std                  | 0.692      |
|    value_loss           | 17.8       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.35e+03    |
|    ep_rew_mean          | 88.9        |
| time/                   |             |
|    fps                  | 753         |
|    iterations           | 59          |
|    time_elapsed         | 160         |
|    total_timesteps      | 1349632     |
| train/                  |             |
|    approx_kl            | 0.055155687 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.11       |
|    explained_variance   | 0.547       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.31        |
|    n_updates            | 3290        |
|    policy_gradient_loss | 0.0288      |
|    std                  | 0.696       |
|    value_loss           | 50.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.33e+03    |
|    ep_rew_mean          | 90.2        |
| time/                   |             |
|    fps                  | 754         |
|    iterations           | 60          |
|    time_elapsed         | 162         |
|    total_timesteps      | 1351680     |
| train/                  |             |
|    approx_kl            | 0.010876933 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.11       |
|    explained_variance   | 0.843       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.17        |
|    n_updates            | 3295        |
|    policy_gradient_loss | -0.00193    |
|    std                  | 0.695       |
|    value_loss           | 10.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.32e+03    |
|    ep_rew_mean          | 91.6        |
| time/                   |             |
|    fps                  | 752         |
|    iterations           | 61          |
|    time_elapsed         | 165         |
|    total_timesteps      | 1353728     |
| train/                  |             |
|    approx_kl            | 0.005135861 |
|    clip_fraction        | 0.0712      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.11       |
|    explained_variance   | 0.565       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.714       |
|    n_updates            | 3300        |
|    policy_gradient_loss | -0.00267    |
|    std                  | 0.695       |
|    value_loss           | 41.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.33e+03    |
|    ep_rew_mean          | 90.2        |
| time/                   |             |
|    fps                  | 751         |
|    iterations           | 62          |
|    time_elapsed         | 169         |
|    total_timesteps      | 1355776     |
| train/                  |             |
|    approx_kl            | 0.008535894 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.11       |
|    explained_variance   | 0.391       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.08        |
|    n_updates            | 3305        |
|    policy_gradient_loss | -0.00301    |
|    std                  | 0.695       |
|    value_loss           | 69          |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.33e+03   |
|    ep_rew_mean          | 90.3       |
| time/                   |            |
|    fps                  | 751        |
|    iterations           | 63         |
|    time_elapsed         | 171        |
|    total_timesteps      | 1357824    |
| train/                  |            |
|    approx_kl            | 0.01301491 |
|    clip_fraction        | 0.0755     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.11      |
|    explained_variance   | 0.781      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.221      |
|    n_updates            | 3310       |
|    policy_gradient_loss | -0.00382   |
|    std                  | 0.693      |
|    value_loss           | 7.96       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.34e+03    |
|    ep_rew_mean          | 88.7        |
| time/                   |             |
|    fps                  | 750         |
|    iterations           | 64          |
|    time_elapsed         | 174         |
|    total_timesteps      | 1359872     |
| train/                  |             |
|    approx_kl            | 0.016716903 |
|    clip_fraction        | 0.102       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.52        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.42        |
|    n_updates            | 3315        |
|    policy_gradient_loss | -0.00267    |
|    std                  | 0.691       |
|    value_loss           | 40.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.34e+03    |
|    ep_rew_mean          | 88.4        |
| time/                   |             |
|    fps                  | 750         |
|    iterations           | 65          |
|    time_elapsed         | 177         |
|    total_timesteps      | 1361920     |
| train/                  |             |
|    approx_kl            | 0.006233387 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.1        |
|    explained_variance   | 0.541       |
|    learning_rate        | 0.0003      |
|    loss                 | 13.1        |
|    n_updates            | 3320        |
|    policy_gradient_loss | -0.00239    |
|    std                  | 0.69        |
|    value_loss           | 14.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.34e+03    |
|    ep_rew_mean          | 88.4        |
| time/                   |             |
|    fps                  | 749         |
|    iterations           | 66          |
|    time_elapsed         | 180         |
|    total_timesteps      | 1363968     |
| train/                  |             |
|    approx_kl            | 0.009279331 |
|    clip_fraction        | 0.132       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.09       |
|    explained_variance   | 0.517       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.934       |
|    n_updates            | 3325        |
|    policy_gradient_loss | 0.00369     |
|    std                  | 0.69        |
|    value_loss           | 68          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.34e+03    |
|    ep_rew_mean          | 88.6        |
| time/                   |             |
|    fps                  | 752         |
|    iterations           | 67          |
|    time_elapsed         | 182         |
|    total_timesteps      | 1366016     |
| train/                  |             |
|    approx_kl            | 0.026831547 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.09       |
|    explained_variance   | 0.595       |
|    learning_rate        | 0.0003      |
|    loss                 | 35.2        |
|    n_updates            | 3330        |
|    policy_gradient_loss | 0.00609     |
|    std                  | 0.687       |
|    value_loss           | 41          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.34e+03    |
|    ep_rew_mean          | 88.6        |
| time/                   |             |
|    fps                  | 754         |
|    iterations           | 68          |
|    time_elapsed         | 184         |
|    total_timesteps      | 1368064     |
| train/                  |             |
|    approx_kl            | 0.005534932 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.09       |
|    explained_variance   | 0.685       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.624       |
|    n_updates            | 3335        |
|    policy_gradient_loss | 0.000726    |
|    std                  | 0.687       |
|    value_loss           | 29.4        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.34e+03   |
|    ep_rew_mean          | 87.1       |
| time/                   |            |
|    fps                  | 756        |
|    iterations           | 69         |
|    time_elapsed         | 186        |
|    total_timesteps      | 1370112    |
| train/                  |            |
|    approx_kl            | 0.01914654 |
|    clip_fraction        | 0.189      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.08      |
|    explained_variance   | 0.686      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.52       |
|    n_updates            | 3340       |
|    policy_gradient_loss | 0.00796    |
|    std                  | 0.685      |
|    value_loss           | 9.48       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.34e+03    |
|    ep_rew_mean          | 87.1        |
| time/                   |             |
|    fps                  | 758         |
|    iterations           | 70          |
|    time_elapsed         | 189         |
|    total_timesteps      | 1372160     |
| train/                  |             |
|    approx_kl            | 0.014566315 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.08       |
|    explained_variance   | 0.585       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.2         |
|    n_updates            | 3345        |
|    policy_gradient_loss | -0.000655   |
|    std                  | 0.684       |
|    value_loss           | 41.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.34e+03    |
|    ep_rew_mean          | 87.1        |
| time/                   |             |
|    fps                  | 760         |
|    iterations           | 71          |
|    time_elapsed         | 191         |
|    total_timesteps      | 1374208     |
| train/                  |             |
|    approx_kl            | 0.017002031 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.08       |
|    explained_variance   | 0.61        |
|    learning_rate        | 0.0003      |
|    loss                 | 14.9        |
|    n_updates            | 3350        |
|    policy_gradient_loss | 0.00402     |
|    std                  | 0.684       |
|    value_loss           | 32.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.35e+03    |
|    ep_rew_mean          | 85.2        |
| time/                   |             |
|    fps                  | 762         |
|    iterations           | 72          |
|    time_elapsed         | 193         |
|    total_timesteps      | 1376256     |
| train/                  |             |
|    approx_kl            | 0.019079655 |
|    clip_fraction        | 0.0711      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.08       |
|    explained_variance   | 0.576       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.78        |
|    n_updates            | 3355        |
|    policy_gradient_loss | 0.000937    |
|    std                  | 0.684       |
|    value_loss           | 40.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.33e+03    |
|    ep_rew_mean          | 86.7        |
| time/                   |             |
|    fps                  | 764         |
|    iterations           | 73          |
|    time_elapsed         | 195         |
|    total_timesteps      | 1378304     |
| train/                  |             |
|    approx_kl            | 0.009274321 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.08       |
|    explained_variance   | 0.698       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.5         |
|    n_updates            | 3360        |
|    policy_gradient_loss | 0.00256     |
|    std                  | 0.684       |
|    value_loss           | 17.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.35e+03    |
|    ep_rew_mean          | 85.4        |
| time/                   |             |
|    fps                  | 766         |
|    iterations           | 74          |
|    time_elapsed         | 197         |
|    total_timesteps      | 1380352     |
| train/                  |             |
|    approx_kl            | 0.010586549 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.07       |
|    explained_variance   | 0.543       |
|    learning_rate        | 0.0003      |
|    loss                 | 116         |
|    n_updates            | 3365        |
|    policy_gradient_loss | 0.00325     |
|    std                  | 0.682       |
|    value_loss           | 63          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.36e+03    |
|    ep_rew_mean          | 84          |
| time/                   |             |
|    fps                  | 768         |
|    iterations           | 75          |
|    time_elapsed         | 199         |
|    total_timesteps      | 1382400     |
| train/                  |             |
|    approx_kl            | 0.008625466 |
|    clip_fraction        | 0.0979      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.07       |
|    explained_variance   | 0.705       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.62        |
|    n_updates            | 3370        |
|    policy_gradient_loss | -0.0034     |
|    std                  | 0.681       |
|    value_loss           | 7.54        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.36e+03    |
|    ep_rew_mean          | 84.1        |
| time/                   |             |
|    fps                  | 768         |
|    iterations           | 76          |
|    time_elapsed         | 202         |
|    total_timesteps      | 1384448     |
| train/                  |             |
|    approx_kl            | 0.008149213 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.07       |
|    explained_variance   | 0.434       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.54        |
|    n_updates            | 3375        |
|    policy_gradient_loss | 0.000371    |
|    std                  | 0.682       |
|    value_loss           | 82.2        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.35e+03     |
|    ep_rew_mean          | 84.2         |
| time/                   |              |
|    fps                  | 771          |
|    iterations           | 77           |
|    time_elapsed         | 204          |
|    total_timesteps      | 1386496      |
| train/                  |              |
|    approx_kl            | 0.0125615345 |
|    clip_fraction        | 0.0928       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.07        |
|    explained_variance   | 0.409        |
|    learning_rate        | 0.0003       |
|    loss                 | 14           |
|    n_updates            | 3380         |
|    policy_gradient_loss | 0.00119      |
|    std                  | 0.681        |
|    value_loss           | 59.1         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.35e+03   |
|    ep_rew_mean          | 84.2       |
| time/                   |            |
|    fps                  | 773        |
|    iterations           | 78         |
|    time_elapsed         | 206        |
|    total_timesteps      | 1388544    |
| train/                  |            |
|    approx_kl            | 0.01350078 |
|    clip_fraction        | 0.0423     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.07      |
|    explained_variance   | 0.709      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.48       |
|    n_updates            | 3385       |
|    policy_gradient_loss | -0.00149   |
|    std                  | 0.681      |
|    value_loss           | 30         |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.37e+03    |
|    ep_rew_mean          | 82.9        |
| time/                   |             |
|    fps                  | 776         |
|    iterations           | 79          |
|    time_elapsed         | 208         |
|    total_timesteps      | 1390592     |
| train/                  |             |
|    approx_kl            | 0.006583415 |
|    clip_fraction        | 0.0476      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.07       |
|    explained_variance   | 0.962       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.03        |
|    n_updates            | 3390        |
|    policy_gradient_loss | -0.00244    |
|    std                  | 0.679       |
|    value_loss           | 4.55        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.37e+03   |
|    ep_rew_mean          | 82.9       |
| time/                   |            |
|    fps                  | 778        |
|    iterations           | 80         |
|    time_elapsed         | 210        |
|    total_timesteps      | 1392640    |
| train/                  |            |
|    approx_kl            | 0.01312387 |
|    clip_fraction        | 0.13       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.06      |
|    explained_variance   | 0.593      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.26       |
|    n_updates            | 3395       |
|    policy_gradient_loss | 0.000538   |
|    std                  | 0.677      |
|    value_loss           | 53.2       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.36e+03    |
|    ep_rew_mean          | 84.3        |
| time/                   |             |
|    fps                  | 780         |
|    iterations           | 81          |
|    time_elapsed         | 212         |
|    total_timesteps      | 1394688     |
| train/                  |             |
|    approx_kl            | 0.066048965 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.06       |
|    explained_variance   | 0.889       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.78        |
|    n_updates            | 3400        |
|    policy_gradient_loss | 0.0155      |
|    std                  | 0.675       |
|    value_loss           | 11.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.35e+03    |
|    ep_rew_mean          | 84.4        |
| time/                   |             |
|    fps                  | 781         |
|    iterations           | 82          |
|    time_elapsed         | 214         |
|    total_timesteps      | 1396736     |
| train/                  |             |
|    approx_kl            | 0.005129349 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.05       |
|    explained_variance   | 0.417       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.959       |
|    n_updates            | 3405        |
|    policy_gradient_loss | -0.000419   |
|    std                  | 0.673       |
|    value_loss           | 68.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.34e+03    |
|    ep_rew_mean          | 85.7        |
| time/                   |             |
|    fps                  | 782         |
|    iterations           | 83          |
|    time_elapsed         | 217         |
|    total_timesteps      | 1398784     |
| train/                  |             |
|    approx_kl            | 0.044409968 |
|    clip_fraction        | 0.13        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.639       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.45        |
|    n_updates            | 3410        |
|    policy_gradient_loss | 0.00261     |
|    std                  | 0.67        |
|    value_loss           | 53          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.34e+03     |
|    ep_rew_mean          | 85.7         |
| time/                   |              |
|    fps                  | 782          |
|    iterations           | 84           |
|    time_elapsed         | 219          |
|    total_timesteps      | 1400832      |
| train/                  |              |
|    approx_kl            | 0.0096775945 |
|    clip_fraction        | 0.106        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.04        |
|    explained_variance   | 0.72         |
|    learning_rate        | 0.0003       |
|    loss                 | 1.76         |
|    n_updates            | 3415         |
|    policy_gradient_loss | 0.000609     |
|    std                  | 0.671        |
|    value_loss           | 45.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.33e+03    |
|    ep_rew_mean          | 85.5        |
| time/                   |             |
|    fps                  | 784         |
|    iterations           | 85          |
|    time_elapsed         | 221         |
|    total_timesteps      | 1402880     |
| train/                  |             |
|    approx_kl            | 0.014063168 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.732       |
|    learning_rate        | 0.0003      |
|    loss                 | 46.1        |
|    n_updates            | 3420        |
|    policy_gradient_loss | -0.00122    |
|    std                  | 0.672       |
|    value_loss           | 44.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.33e+03    |
|    ep_rew_mean          | 85.6        |
| time/                   |             |
|    fps                  | 782         |
|    iterations           | 86          |
|    time_elapsed         | 225         |
|    total_timesteps      | 1404928     |
| train/                  |             |
|    approx_kl            | 0.017305855 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.681       |
|    learning_rate        | 0.0003      |
|    loss                 | 53.8        |
|    n_updates            | 3425        |
|    policy_gradient_loss | -0.00386    |
|    std                  | 0.673       |
|    value_loss           | 38.4        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.34e+03     |
|    ep_rew_mean          | 84.3         |
| time/                   |              |
|    fps                  | 782          |
|    iterations           | 87           |
|    time_elapsed         | 227          |
|    total_timesteps      | 1406976      |
| train/                  |              |
|    approx_kl            | 0.0062490646 |
|    clip_fraction        | 0.125        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.05        |
|    explained_variance   | 0.684        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.434        |
|    n_updates            | 3430         |
|    policy_gradient_loss | 0.000716     |
|    std                  | 0.673        |
|    value_loss           | 38.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.35e+03     |
|    ep_rew_mean          | 82.7         |
| time/                   |              |
|    fps                  | 784          |
|    iterations           | 88           |
|    time_elapsed         | 229          |
|    total_timesteps      | 1409024      |
| train/                  |              |
|    approx_kl            | 0.0140162725 |
|    clip_fraction        | 0.0605       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.05        |
|    explained_variance   | 0.834        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.56         |
|    n_updates            | 3435         |
|    policy_gradient_loss | -0.000973    |
|    std                  | 0.673        |
|    value_loss           | 12.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.35e+03     |
|    ep_rew_mean          | 82.8         |
| time/                   |              |
|    fps                  | 786          |
|    iterations           | 89           |
|    time_elapsed         | 231          |
|    total_timesteps      | 1411072      |
| train/                  |              |
|    approx_kl            | 0.0054169456 |
|    clip_fraction        | 0.0345       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.04        |
|    explained_variance   | 0.624        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.87         |
|    n_updates            | 3440         |
|    policy_gradient_loss | -0.00165     |
|    std                  | 0.67         |
|    value_loss           | 66           |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.35e+03   |
|    ep_rew_mean          | 82.8       |
| time/                   |            |
|    fps                  | 788        |
|    iterations           | 90         |
|    time_elapsed         | 233        |
|    total_timesteps      | 1413120    |
| train/                  |            |
|    approx_kl            | 0.03419141 |
|    clip_fraction        | 0.129      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.04      |
|    explained_variance   | 0.776      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.85       |
|    n_updates            | 3445       |
|    policy_gradient_loss | 0.000805   |
|    std                  | 0.67       |
|    value_loss           | 38.1       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.34e+03    |
|    ep_rew_mean          | 83.9        |
| time/                   |             |
|    fps                  | 790         |
|    iterations           | 91          |
|    time_elapsed         | 235         |
|    total_timesteps      | 1415168     |
| train/                  |             |
|    approx_kl            | 0.014224906 |
|    clip_fraction        | 0.271       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.703       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.23        |
|    n_updates            | 3450        |
|    policy_gradient_loss | 0.0132      |
|    std                  | 0.67        |
|    value_loss           | 24.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.34e+03    |
|    ep_rew_mean          | 83.9        |
| time/                   |             |
|    fps                  | 792         |
|    iterations           | 92          |
|    time_elapsed         | 237         |
|    total_timesteps      | 1417216     |
| train/                  |             |
|    approx_kl            | 0.013916346 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.668       |
|    learning_rate        | 0.0003      |
|    loss                 | 14.9        |
|    n_updates            | 3455        |
|    policy_gradient_loss | 0.00266     |
|    std                  | 0.67        |
|    value_loss           | 49.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.34e+03    |
|    ep_rew_mean          | 83.8        |
| time/                   |             |
|    fps                  | 794         |
|    iterations           | 93          |
|    time_elapsed         | 239         |
|    total_timesteps      | 1419264     |
| train/                  |             |
|    approx_kl            | 0.007025037 |
|    clip_fraction        | 0.118       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.778       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.88        |
|    n_updates            | 3460        |
|    policy_gradient_loss | -0.00745    |
|    std                  | 0.669       |
|    value_loss           | 20.9        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.32e+03     |
|    ep_rew_mean          | 85.4         |
| time/                   |              |
|    fps                  | 796          |
|    iterations           | 94           |
|    time_elapsed         | 241          |
|    total_timesteps      | 1421312      |
| train/                  |              |
|    approx_kl            | 0.0055010593 |
|    clip_fraction        | 0.0712       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.03        |
|    explained_variance   | 0.712        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.14         |
