CP7: evasive lineage | max_time=45s t_go_max=10s | tracking=True | obs=12-D | miss_tanh_scale=3000m shaping_gamma=1 effort_weight=5 precision_weight=0 -> out=outputs/precision_ft_lownoise/seed4_pw0
---------------------------------
| rollout/           |          |
|    iterations           | 51          |
|    time_elapsed         | 97          |
|    total_timesteps      | 1333248     |
| train/                  |             |
|    approx_kl            | 0.011564989 |
|    clip_fraction        | 0.0804      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.969       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.77        |
|    n_updates            | 3250        |
|    policy_gradient_loss | -0.000203   |
|    std                  | 0.135       |
|    value_loss           | 5           |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.32e+03     |
|    ep_rew_mean          | 87.3         |
| time/                   |              |
|    fps                  | 1066         |
|    iterations           | 52           |
|    time_elapsed         | 99           |
|    total_timesteps      | 1335296      |
| train/                  |              |
|    approx_kl            | 0.0070106513 |
|    clip_fraction        | 0.0509       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.661        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.0712       |
|    n_updates            | 3255         |
|    policy_gradient_loss | -0.00184     |
|    std                  | 0.135        |
|    value_loss           | 33.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.32e+03    |
|    ep_rew_mean          | 87.5        |
| time/                   |             |
|    fps                  | 1063        |
|    iterations           | 53          |
|    time_elapsed         | 102         |
|    total_timesteps      | 1337344     |
| train/                  |             |
|    approx_kl            | 0.010271155 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.747       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.5         |
|    n_updates            | 3260        |
|    policy_gradient_loss | 0.000921    |
|    std                  | 0.135       |
|    value_loss           | 32.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.3e+03     |
|    ep_rew_mean          | 90          |
| time/                   |             |
|    fps                  | 1063        |
|    iterations           | 54          |
|    time_elapsed         | 103         |
|    total_timesteps      | 1339392     |
| train/                  |             |
|    approx_kl            | 0.009258617 |
|    clip_fraction        | 0.0791      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.861       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.317       |
|    n_updates            | 3265        |
|    policy_gradient_loss | -0.00265    |
|    std                  | 0.135       |
|    value_loss           | 8.7         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.3e+03      |
|    ep_rew_mean          | 90.1         |
| time/                   |              |
|    fps                  | 1058         |
|    iterations           | 55           |
|    time_elapsed         | 106          |
|    total_timesteps      | 1341440      |
| train/                  |              |
|    approx_kl            | 0.0033854786 |
|    clip_fraction        | 0.0269       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.706        |
|    learning_rate        | 5e-05        |
|    loss                 | 7.46         |
|    n_updates            | 3270         |
|    policy_gradient_loss | -0.00229     |
|    std                  | 0.135        |
|    value_loss           | 56.9         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.29e+03    |
|    ep_rew_mean          | 91.3        |
| time/                   |             |
|    fps                  | 1058        |
|    iterations           | 56          |
|    time_elapsed         | 108         |
|    total_timesteps      | 1343488     |
| train/                  |             |
|    approx_kl            | 0.008534761 |
|    clip_fraction        | 0.0767      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.801       |
|    learning_rate        | 5e-05       |
|    loss                 | 64.2        |
|    n_updates            | 3275        |
|    policy_gradient_loss | 0.00132     |
|    std                  | 0.135       |
|    value_loss           | 17.8        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.3e+03      |
|    ep_rew_mean          | 90           |
| time/                   |              |
|    fps                  | 1057         |
|    iterations           | 57           |
|    time_elapsed         | 110          |
|    total_timesteps      | 1345536      |
| train/                  |              |
|    approx_kl            | 0.0042812945 |
|    clip_fraction        | 0.04         |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.637        |
|    learning_rate        | 5e-05        |
|    loss                 | 73.5         |
|    n_updates            | 3280         |
|    policy_gradient_loss | 0.00178      |
|    std                  | 0.134        |
|    value_loss           | 61.9         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.28e+03    |
|    ep_rew_mean          | 91.6        |
| time/                   |             |
|    fps                  | 1057        |
|    iterations           | 58          |
|    time_elapsed         | 112         |
|    total_timesteps      | 1347584     |
| train/                  |             |
|    approx_kl            | 0.008354955 |
|    clip_fraction        | 0.0393      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.784       |
|    learning_rate        | 5e-05       |
|    loss                 | 63.8        |
|    n_updates            | 3285        |
|    policy_gradient_loss | -0.00101    |
|    std                  | 0.134       |
|    value_loss           | 19.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.26e+03    |
|    ep_rew_mean          | 94.3        |
| time/                   |             |
|    fps                  | 1055        |
|    iterations           | 59          |
|    time_elapsed         | 114         |
|    total_timesteps      | 1349632     |
| train/                  |             |
|    approx_kl            | 0.002934793 |
|    clip_fraction        | 0.0358      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.18        |
|    explained_variance   | 0.737       |
|    learning_rate        | 5e-05       |
|    loss                 | 65          |
|    n_updates            | 3290        |
|    policy_gradient_loss | 0.00042     |
|    std                  | 0.134       |
|    value_loss           | 56.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.26e+03    |
|    ep_rew_mean          | 94.3        |
| time/                   |             |
|    fps                  | 1054        |
|    iterations           | 60          |
|    time_elapsed         | 116         |
|    total_timesteps      | 1351680     |
| train/                  |             |
|    approx_kl            | 0.008847914 |
|    clip_fraction        | 0.082       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.18        |
|    explained_variance   | 0.784       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.78        |
|    n_updates            | 3295        |
|    policy_gradient_loss | -0.00466    |
|    std                  | 0.134       |
|    value_loss           | 49.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.25e+03    |
|    ep_rew_mean          | 95.8        |
| time/                   |             |
|    fps                  | 1056        |
|    iterations           | 61          |
|    time_elapsed         | 118         |
|    total_timesteps      | 1353728     |
| train/                  |             |
|    approx_kl            | 0.005088659 |
|    clip_fraction        | 0.0487      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.18        |
|    explained_variance   | 0.714       |
|    learning_rate        | 5e-05       |
|    loss                 | 122         |
|    n_updates            | 3300        |
|    policy_gradient_loss | -0.00091    |
|    std                  | 0.134       |
|    value_loss           | 35.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.25e+03    |
|    ep_rew_mean          | 95.8        |
| time/                   |             |
|    fps                  | 1056        |
|    iterations           | 62          |
|    time_elapsed         | 120         |
|    total_timesteps      | 1355776     |
| train/                  |             |
|    approx_kl            | 0.013805523 |
|    clip_fraction        | 0.1         |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.18        |
|    explained_variance   | 0.815       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.414       |
|    n_updates            | 3305        |
|    policy_gradient_loss | 0.00143     |
|    std                  | 0.134       |
|    value_loss           | 80.2        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.26e+03     |
|    ep_rew_mean          | 94.6         |
| time/                   |              |
|    fps                  | 1056         |
|    iterations           | 63           |
|    time_elapsed         | 122          |
|    total_timesteps      | 1357824      |
| train/                  |              |
|    approx_kl            | 0.0056782113 |
|    clip_fraction        | 0.0523       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.18         |
|    explained_variance   | 0.954        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.0426       |
|    n_updates            | 3310         |
|    policy_gradient_loss | -1.43e-05    |
|    std                  | 0.134        |
|    value_loss           | 1.1          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.27e+03    |
|    ep_rew_mean          | 93.3        |
| time/                   |             |
|    fps                  | 1053        |
|    iterations           | 64          |
|    time_elapsed         | 124         |
|    total_timesteps      | 1359872     |
| train/                  |             |
|    approx_kl            | 0.008204067 |
|    clip_fraction        | 0.0787      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.18        |
|    explained_variance   | 0.7         |
|    learning_rate        | 5e-05       |
|    loss                 | 2.12        |
|    n_updates            | 3315        |
|    policy_gradient_loss | 0.000832    |
|    std                  | 0.134       |
|    value_loss           | 34.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.27e+03    |
|    ep_rew_mean          | 93.3        |
| time/                   |             |
|    fps                  | 1052        |
|    iterations           | 65          |
|    time_elapsed         | 126         |
|    total_timesteps      | 1361920     |
| train/                  |             |
|    approx_kl            | 0.007148502 |
|    clip_fraction        | 0.0278      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.18        |
|    explained_variance   | 0.733       |
|    learning_rate        | 5e-05       |
|    loss                 | 62.9        |
|    n_updates            | 3320        |
|    policy_gradient_loss | -0.0024     |
|    std                  | 0.134       |
|    value_loss           | 27.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.26e+03     |
|    ep_rew_mean          | 93.3         |
| time/                   |              |
|    fps                  | 1053         |
|    iterations           | 66           |
|    time_elapsed         | 128          |
|    total_timesteps      | 1363968      |
| train/                  |              |
|    approx_kl            | 0.0039877286 |
|    clip_fraction        | 0.0238       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.18         |
|    explained_variance   | 0.718        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.513        |
|    n_updates            | 3325         |
|    policy_gradient_loss | -0.00258     |
|    std                  | 0.134        |
|    value_loss           | 49.7         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.25e+03    |
|    ep_rew_mean          | 94.7        |
| time/                   |             |
|    fps                  | 1053        |
|    iterations           | 67          |
|    time_elapsed         | 130         |
|    total_timesteps      | 1366016     |
| train/                  |             |
|    approx_kl            | 0.010819966 |
|    clip_fraction        | 0.152       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.18        |
|    explained_variance   | 0.907       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.426       |
|    n_updates            | 3330        |
|    policy_gradient_loss | 0.00384     |
|    std                  | 0.134       |
|    value_loss           | 17          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.27e+03    |
|    ep_rew_mean          | 93.6        |
| time/                   |             |
|    fps                  | 1050        |
|    iterations           | 68          |
|    time_elapsed         | 132         |
|    total_timesteps      | 1368064     |
| train/                  |             |
|    approx_kl            | 0.018245935 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.18        |
|    explained_variance   | 0.796       |
|    learning_rate        | 5e-05       |
|    loss                 | 61.5        |
|    n_updates            | 3335        |
|    policy_gradient_loss | 0.00362     |
|    std                  | 0.134       |
|    value_loss           | 39.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.24e+03     |
|    ep_rew_mean          | 96.8         |
| time/                   |              |
|    fps                  | 1050         |
|    iterations           | 69           |
|    time_elapsed         | 134          |
|    total_timesteps      | 1370112      |
| train/                  |              |
|    approx_kl            | 0.0051728366 |
|    clip_fraction        | 0.0554       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.18         |
|    explained_variance   | 0.742        |
|    learning_rate        | 5e-05        |
|    loss                 | 3.02         |
|    n_updates            | 3340         |
|    policy_gradient_loss | 0.00112      |
|    std                  | 0.134        |
|    value_loss           | 8.9          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.22e+03    |
|    ep_rew_mean          | 99.3        |
| time/                   |             |
|    fps                  | 1050        |
|    iterations           | 70          |
|    time_elapsed         | 136         |
|    total_timesteps      | 1372160     |
| train/                  |             |
|    approx_kl            | 0.005142904 |
|    clip_fraction        | 0.037       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.18        |
|    explained_variance   | 0.779       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.411       |
|    n_updates            | 3345        |
|    policy_gradient_loss | -0.00172    |
|    std                  | 0.134       |
|    value_loss           | 49.2        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.21e+03     |
|    ep_rew_mean          | 101          |
| time/                   |              |
|    fps                  | 1049         |
|    iterations           | 71           |
|    time_elapsed         | 138          |
|    total_timesteps      | 1374208      |
| train/                  |              |
|    approx_kl            | 0.0049942173 |
|    clip_fraction        | 0.0756       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.18         |
|    explained_variance   | 0.829        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.308        |
|    n_updates            | 3350         |
|    policy_gradient_loss | -0.0014      |
|    std                  | 0.134        |
|    value_loss           | 33           |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.21e+03    |
|    ep_rew_mean          | 101         |
| time/                   |             |
|    fps                  | 1049        |
|    iterations           | 72          |
|    time_elapsed         | 140         |
|    total_timesteps      | 1376256     |
| train/                  |             |
|    approx_kl            | 0.004161158 |
|    clip_fraction        | 0.0322      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.18        |
|    explained_variance   | 0.673       |
|    learning_rate        | 5e-05       |
|    loss                 | 54.9        |
|    n_updates            | 3355        |
|    policy_gradient_loss | -0.000165   |
|    std                  | 0.134       |
|    value_loss           | 43.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.21e+03     |
|    ep_rew_mean          | 101          |
| time/                   |              |
|    fps                  | 1047         |
|    iterations           | 73           |
|    time_elapsed         | 142          |
|    total_timesteps      | 1378304      |
| train/                  |              |
|    approx_kl            | 0.0049576806 |
|    clip_fraction        | 0.0218       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.18         |
|    explained_variance   | 0.761        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.15         |
|    n_updates            | 3360         |
|    policy_gradient_loss | -0.000987    |
|    std                  | 0.134        |
|    value_loss           | 76.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.21e+03    |
|    ep_rew_mean          | 100         |
| time/                   |             |
|    fps                  | 1047        |
|    iterations           | 74          |
|    time_elapsed         | 144         |
|    total_timesteps      | 1380352     |
| train/                  |             |
|    approx_kl            | 0.007354788 |
|    clip_fraction        | 0.07        |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.18        |
|    explained_variance   | 0.848       |
|    learning_rate        | 5e-05       |
|    loss                 | 11.1        |
|    n_updates            | 3365        |
|    policy_gradient_loss | -0.00049    |
|    std                  | 0.134       |
|    value_loss           | 36.5        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.23e+03     |
|    ep_rew_mean          | 98.5         |
| time/                   |              |
|    fps                  | 1042         |
|    iterations           | 75           |
|    time_elapsed         | 147          |
|    total_timesteps      | 1382400      |
| train/                  |              |
|    approx_kl            | 0.0074691535 |
|    clip_fraction        | 0.0771       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.18         |
|    explained_variance   | 0.897        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.71         |
|    n_updates            | 3370         |
|    policy_gradient_loss | -7.27e-05    |
|    std                  | 0.135        |
|    value_loss           | 6.91         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.23e+03   |
|    ep_rew_mean          | 98.5       |
| time/                   |            |
|    fps                  | 1041       |
|    iterations           | 76         |
|    time_elapsed         | 149        |
|    total_timesteps      | 1384448    |
| train/                  |            |
|    approx_kl            | 0.01200895 |
|    clip_fraction        | 0.0925     |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.17       |
|    explained_variance   | 0.675      |
|    learning_rate        | 5e-05      |
|    loss                 | 49.6       |
|    n_updates            | 3375       |
|    policy_gradient_loss | 0.00196    |
|    std                  | 0.135      |
|    value_loss           | 53         |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.24e+03    |
|    ep_rew_mean          | 97.4        |
| time/                   |             |
|    fps                  | 1039        |
|    iterations           | 77          |
|    time_elapsed         | 151         |
|    total_timesteps      | 1386496     |
| train/                  |             |
|    approx_kl            | 0.007618997 |
|    clip_fraction        | 0.0797      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.957       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.0124      |
|    n_updates            | 3380        |
|    policy_gradient_loss | 0.000312    |
|    std                  | 0.135       |
|    value_loss           | 0.934       |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 1.26e+03  |
|    ep_rew_mean          | 96.1      |
| time/                   |           |
|    fps                  | 1035      |
|    iterations           | 78        |
|    time_elapsed         | 154       |
|    total_timesteps      | 1388544   |
| train/                  |           |
|    approx_kl            | 0.0135467 |
|    clip_fraction        | 0.102     |
|    clip_range           | 0.2       |
|    entropy_loss         | 1.17      |
|    explained_variance   | 0.696     |
|    learning_rate        | 5e-05     |
|    loss                 | 29.1      |
|    n_updates            | 3385      |
|    policy_gradient_loss | -0.00043  |
|    std                  | 0.135     |
|    value_loss           | 26.2      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.25e+03    |
|    ep_rew_mean          | 97.4        |
| time/                   |             |
|    fps                  | 1032        |
|    iterations           | 79          |
|    time_elapsed         | 156         |
|    total_timesteps      | 1390592     |
| train/                  |             |
|    approx_kl            | 0.005696968 |
|    clip_fraction        | 0.0849      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.611       |
|    learning_rate        | 5e-05       |
|    loss                 | 14.7        |
|    n_updates            | 3390        |
|    policy_gradient_loss | 0.00295     |
|    std                  | 0.135       |
|    value_loss           | 33.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.25e+03     |
|    ep_rew_mean          | 97.6         |
| time/                   |              |
|    fps                  | 1031         |
|    iterations           | 80           |
|    time_elapsed         | 158          |
|    total_timesteps      | 1392640      |
| train/                  |              |
|    approx_kl            | 0.0043275524 |
|    clip_fraction        | 0.0237       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.667        |
|    learning_rate        | 5e-05        |
|    loss                 | 82.5         |
|    n_updates            | 3395         |
|    policy_gradient_loss | -0.00167     |
|    std                  | 0.135        |
|    value_loss           | 69.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.26e+03     |
|    ep_rew_mean          | 96.2         |
| time/                   |              |
|    fps                  | 1029         |
|    iterations           | 81           |
|    time_elapsed         | 161          |
|    total_timesteps      | 1394688      |
| train/                  |              |
|    approx_kl            | 0.0058609773 |
|    clip_fraction        | 0.103        |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.83         |
|    learning_rate        | 5e-05        |
|    loss                 | 0.0259       |
|    n_updates            | 3400         |
|    policy_gradient_loss | -0.000509    |
|    std                  | 0.135        |
|    value_loss           | 33.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.26e+03     |
|    ep_rew_mean          | 98.1         |
| time/                   |              |
|    fps                  | 1029         |
|    iterations           | 82           |
|    time_elapsed         | 163          |
|    total_timesteps      | 1396736      |
| train/                  |              |
|    approx_kl            | 0.0050585656 |
|    clip_fraction        | 0.036        |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.647        |
|    learning_rate        | 5e-05        |
|    loss                 | 29.7         |
|    n_updates            | 3405         |
|    policy_gradient_loss | -0.000625    |
|    std                  | 0.135        |
|    value_loss           | 10.7         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.26e+03    |
|    ep_rew_mean          | 97.9        |
| time/                   |             |
|    fps                  | 1027        |
|    iterations           | 83          |
|    time_elapsed         | 165         |
|    total_timesteps      | 1398784     |
| train/                  |             |
|    approx_kl            | 0.018324135 |
|    clip_fraction        | 0.0919      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.767       |
|    learning_rate        | 5e-05       |
|    loss                 | 88.6        |
|    n_updates            | 3410        |
|    policy_gradient_loss | 0.00163     |
|    std                  | 0.135       |
|    value_loss           | 38.4        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.25e+03     |
|    ep_rew_mean          | 99.5         |
| time/                   |              |
|    fps                  | 1026         |
|    iterations           | 84           |
|    time_elapsed         | 167          |
|    total_timesteps      | 1400832      |
| train/                  |              |
|    approx_kl            | 0.0066487943 |
|    clip_fraction        | 0.0415       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.425        |
|    learning_rate        | 5e-05        |
|    loss                 | 2.34         |
|    n_updates            | 3415         |
|    policy_gradient_loss | -0.00136     |
|    std                  | 0.135        |
|    value_loss           | 66.9         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.24e+03   |
|    ep_rew_mean          | 101        |
| time/                   |            |
|    fps                  | 1025       |
|    iterations           | 85         |
|    time_elapsed         | 169        |
|    total_timesteps      | 1402880    |
| train/                  |            |
|    approx_kl            | 0.01113183 |
|    clip_fraction        | 0.135      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.17       |
|    explained_variance   | 0.821      |
|    learning_rate        | 5e-05      |
|    loss                 | 0.525      |
|    n_updates            | 3420       |
|    policy_gradient_loss | -0.00157   |
|    std                  | 0.135      |
|    value_loss           | 32.3       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.24e+03     |
|    ep_rew_mean          | 101          |
| time/                   |              |
|    fps                  | 1026         |
|    iterations           | 86           |
|    time_elapsed         | 171          |
|    total_timesteps      | 1404928      |
| train/                  |              |
|    approx_kl            | 0.0045829033 |
|    clip_fraction        | 0.0922       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.553        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.821        |
|    n_updates            | 3425         |
|    policy_gradient_loss | 0.000364     |
|    std                  | 0.135        |
|    value_loss           | 51.6         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.25e+03   |
|    ep_rew_mean          | 99.5       |
| time/                   |            |
|    fps                  | 1026       |
|    iterations           | 87         |
|    time_elapsed         | 173        |
|    total_timesteps      | 1406976    |
| train/                  |            |
|    approx_kl            | 0.00474888 |
|    clip_fraction        | 0.0838     |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.17       |
|    explained_variance   | 0.798      |
|    learning_rate        | 5e-05      |
|    loss                 | 135        |
|    n_updates            | 3430       |
|    policy_gradient_loss | 0.00133    |
|    std                  | 0.134      |
|    value_loss           | 71.7       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.25e+03     |
|    ep_rew_mean          | 99.5         |
| time/                   |              |
|    fps                  | 1027         |
|    iterations           | 88           |
|    time_elapsed         | 175          |
|    total_timesteps      | 1409024      |
| train/                  |              |
|    approx_kl            | 0.0058690025 |
|    clip_fraction        | 0.0619       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.921        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.876        |
|    n_updates            | 3435         |
|    policy_gradient_loss | -0.00188     |
|    std                  | 0.135        |
|    value_loss           | 8.81         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.27e+03     |
|    ep_rew_mean          | 98.1         |
| time/                   |              |
|    fps                  | 1028         |
|    iterations           | 89           |
|    time_elapsed         | 177          |
|    total_timesteps      | 1411072      |
| train/                  |              |
|    approx_kl            | 0.0077137817 |
|    clip_fraction        | 0.0852       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.786        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.591        |
|    n_updates            | 3440         |
|    policy_gradient_loss | -0.00122     |
|    std                  | 0.135        |
|    value_loss           | 34.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.28e+03    |
|    ep_rew_mean          | 96.8        |
| time/                   |             |
|    fps                  | 1028        |
|    iterations           | 90          |
|    time_elapsed         | 179         |
|    total_timesteps      | 1413120     |
| train/                  |             |
|    approx_kl            | 0.007418589 |
|    clip_fraction        | 0.0923      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.638       |
|    learning_rate        | 5e-05       |
|    loss                 | 4.41        |
|    n_updates            | 3445        |
|    policy_gradient_loss | -0.000485   |
|    std                  | 0.135       |
|    value_loss           | 30.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.28e+03    |
|    ep_rew_mean          | 96.9        |
| time/                   |             |
|    fps                  | 1027        |
|    iterations           | 91          |
|    time_elapsed         | 181         |
|    total_timesteps      | 1415168     |
| train/                  |             |
|    approx_kl            | 0.002629879 |
|    clip_fraction        | 0.0345      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.735       |
|    learning_rate        | 5e-05       |
|    loss                 | 2.87        |
|    n_updates            | 3450        |
|    policy_gradient_loss | -0.000309   |
|    std                  | 0.135       |
|    value_loss           | 33.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.3e+03     |
|    ep_rew_mean          | 95.4        |
| time/                   |             |
|    fps                  | 1026        |
|    iterations           | 92          |
|    time_elapsed         | 183         |
|    total_timesteps      | 1417216     |
| train/                  |             |
|    approx_kl            | 0.006344991 |
|    clip_fraction        | 0.0741      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.775       |
|    learning_rate        | 5e-05       |
|    loss                 | 59.8        |
|    n_updates            | 3455        |
|    policy_gradient_loss | 0.000164    |
|    std                  | 0.135       |
|    value_loss           | 31.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.29e+03     |
|    ep_rew_mean          | 95.4         |
| time/                   |              |
|    fps                  | 1028         |
|    iterations           | 93           |
|    time_elapsed         | 185          |
|    total_timesteps      | 1419264      |
| train/                  |              |
|    approx_kl            | 0.0042147655 |
|    clip_fraction        | 0.037        |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.621        |
|    learning_rate        | 5e-05        |
|    loss                 | 43.5         |
|    n_updates            | 3460         |
|    policy_gradient_loss | -0.000372    |
|    std                  | 0.135        |
|    value_loss           | 24.3         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.28e+03    |
|    ep_rew_mean          | 97.3        |
| time/                   |             |
|    fps                  | 1028        |
|    iterations           | 94          |
|    time_elapsed         | 187         |
|    total_timesteps      | 1421312     |
| train/                  |             |
|    approx_kl            | 0.013037387 |
|    clip_fraction        | 0.0671      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.588       |
|    learning_rate        | 5e-05       |
|    loss                 | 116         |
