CP7: evasive lineage | max_time=45s t_go_max=10s | tracking=True | obs=12-D | miss_tanh_scale=3000m shaping_gamma=1 effort_weight=5 precision_weight=0 -> out=outputs/precision_ft/seed3_pw0
---------------------------------
| rollout/           |          |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.862       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.01        |
|    n_updates            | 3245        |
|    policy_gradient_loss | 0.0127      |
|    std                  | 0.67        |
|    value_loss           | 20.2        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.25e+03     |
|    ep_rew_mean          | 96           |
| time/                   |              |
|    fps                  | 759          |
|    iterations           | 51           |
|    time_elapsed         | 137          |
|    total_timesteps      | 1333248      |
| train/                  |              |
|    approx_kl            | 0.0048685814 |
|    clip_fraction        | 0.044        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.04        |
|    explained_variance   | 0.833        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.521        |
|    n_updates            | 3250         |
|    policy_gradient_loss | -0.00185     |
|    std                  | 0.669        |
|    value_loss           | 44.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.24e+03     |
|    ep_rew_mean          | 97.6         |
| time/                   |              |
|    fps                  | 759          |
|    iterations           | 52           |
|    time_elapsed         | 140          |
|    total_timesteps      | 1335296      |
| train/                  |              |
|    approx_kl            | 0.0058728335 |
|    clip_fraction        | 0.105        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.03        |
|    explained_variance   | 0.811        |
|    learning_rate        | 0.0003       |
|    loss                 | 68.7         |
|    n_updates            | 3255         |
|    policy_gradient_loss | -0.00266     |
|    std                  | 0.668        |
|    value_loss           | 34.5         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.24e+03    |
|    ep_rew_mean          | 97.8        |
| time/                   |             |
|    fps                  | 758         |
|    iterations           | 53          |
|    time_elapsed         | 143         |
|    total_timesteps      | 1337344     |
| train/                  |             |
|    approx_kl            | 0.044229493 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.03       |
|    explained_variance   | 0.82        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.33        |
|    n_updates            | 3260        |
|    policy_gradient_loss | 0.00659     |
|    std                  | 0.669       |
|    value_loss           | 37.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.23e+03    |
|    ep_rew_mean          | 98.1        |
| time/                   |             |
|    fps                  | 759         |
|    iterations           | 54          |
|    time_elapsed         | 145         |
|    total_timesteps      | 1339392     |
| train/                  |             |
|    approx_kl            | 0.024885723 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.03       |
|    explained_variance   | 0.857       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.71        |
|    n_updates            | 3265        |
|    policy_gradient_loss | -0.000946   |
|    std                  | 0.668       |
|    value_loss           | 30.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.23e+03    |
|    ep_rew_mean          | 98          |
| time/                   |             |
|    fps                  | 759         |
|    iterations           | 55          |
|    time_elapsed         | 148         |
|    total_timesteps      | 1341440     |
| train/                  |             |
|    approx_kl            | 0.018769342 |
|    clip_fraction        | 0.175       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.03       |
|    explained_variance   | 0.803       |
|    learning_rate        | 0.0003      |
|    loss                 | 61.3        |
|    n_updates            | 3270        |
|    policy_gradient_loss | 0.0019      |
|    std                  | 0.667       |
|    value_loss           | 40          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.23e+03    |
|    ep_rew_mean          | 98.1        |
| time/                   |             |
|    fps                  | 761         |
|    iterations           | 56          |
|    time_elapsed         | 150         |
|    total_timesteps      | 1343488     |
| train/                  |             |
|    approx_kl            | 0.008659609 |
|    clip_fraction        | 0.0944      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.03       |
|    explained_variance   | 0.867       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.16        |
|    n_updates            | 3275        |
|    policy_gradient_loss | -0.00265    |
|    std                  | 0.667       |
|    value_loss           | 31.3        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.23e+03   |
|    ep_rew_mean          | 98.1       |
| time/                   |            |
|    fps                  | 759        |
|    iterations           | 57         |
|    time_elapsed         | 153        |
|    total_timesteps      | 1345536    |
| train/                  |            |
|    approx_kl            | 0.00595241 |
|    clip_fraction        | 0.0495     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.03      |
|    explained_variance   | 0.835      |
|    learning_rate        | 0.0003     |
|    loss                 | 49.8       |
|    n_updates            | 3280       |
|    policy_gradient_loss | -0.00382   |
|    std                  | 0.667      |
|    value_loss           | 27.6       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.23e+03   |
|    ep_rew_mean          | 98         |
| time/                   |            |
|    fps                  | 759        |
|    iterations           | 58         |
|    time_elapsed         | 156        |
|    total_timesteps      | 1347584    |
| train/                  |            |
|    approx_kl            | 0.08897188 |
|    clip_fraction        | 0.18       |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.03      |
|    explained_variance   | 0.809      |
|    learning_rate        | 0.0003     |
|    loss                 | 49.5       |
|    n_updates            | 3285       |
|    policy_gradient_loss | 0.0138     |
|    std                  | 0.666      |
|    value_loss           | 43.5       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.23e+03    |
|    ep_rew_mean          | 99.1        |
| time/                   |             |
|    fps                  | 758         |
|    iterations           | 59          |
|    time_elapsed         | 159         |
|    total_timesteps      | 1349632     |
| train/                  |             |
|    approx_kl            | 0.016264264 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.815       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.28        |
|    n_updates            | 3290        |
|    policy_gradient_loss | 0.0112      |
|    std                  | 0.666       |
|    value_loss           | 25.2        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.23e+03     |
|    ep_rew_mean          | 99.1         |
| time/                   |              |
|    fps                  | 759          |
|    iterations           | 60           |
|    time_elapsed         | 161          |
|    total_timesteps      | 1351680      |
| train/                  |              |
|    approx_kl            | 0.0062308568 |
|    clip_fraction        | 0.136        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.02        |
|    explained_variance   | 0.923        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.23         |
|    n_updates            | 3295         |
|    policy_gradient_loss | -0.000374    |
|    std                  | 0.665        |
|    value_loss           | 28.2         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.24e+03    |
|    ep_rew_mean          | 97.4        |
| time/                   |             |
|    fps                  | 759         |
|    iterations           | 61          |
|    time_elapsed         | 164         |
|    total_timesteps      | 1353728     |
| train/                  |             |
|    approx_kl            | 0.004914613 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.779       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.509       |
|    n_updates            | 3300        |
|    policy_gradient_loss | -0.00361    |
|    std                  | 0.665       |
|    value_loss           | 35.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.24e+03     |
|    ep_rew_mean          | 97.4         |
| time/                   |              |
|    fps                  | 755          |
|    iterations           | 62           |
|    time_elapsed         | 168          |
|    total_timesteps      | 1355776      |
| train/                  |              |
|    approx_kl            | 0.0043394724 |
|    clip_fraction        | 0.038        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.02        |
|    explained_variance   | 0.862        |
|    learning_rate        | 0.0003       |
|    loss                 | 47.1         |
|    n_updates            | 3305         |
|    policy_gradient_loss | -0.00341     |
|    std                  | 0.665        |
|    value_loss           | 36.7         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.25e+03    |
|    ep_rew_mean          | 97.2        |
| time/                   |             |
|    fps                  | 755         |
|    iterations           | 63          |
|    time_elapsed         | 170         |
|    total_timesteps      | 1357824     |
| train/                  |             |
|    approx_kl            | 0.005898617 |
|    clip_fraction        | 0.0517      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.902       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.97        |
|    n_updates            | 3310        |
|    policy_gradient_loss | -0.00219    |
|    std                  | 0.665       |
|    value_loss           | 3.94        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.24e+03    |
|    ep_rew_mean          | 97.1        |
| time/                   |             |
|    fps                  | 754         |
|    iterations           | 64          |
|    time_elapsed         | 173         |
|    total_timesteps      | 1359872     |
| train/                  |             |
|    approx_kl            | 0.010676862 |
|    clip_fraction        | 0.155       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.692       |
|    learning_rate        | 0.0003      |
|    loss                 | 134         |
|    n_updates            | 3315        |
|    policy_gradient_loss | 0.00193     |
|    std                  | 0.665       |
|    value_loss           | 84.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.25e+03    |
|    ep_rew_mean          | 95.8        |
| time/                   |             |
|    fps                  | 756         |
|    iterations           | 65          |
|    time_elapsed         | 175         |
|    total_timesteps      | 1361920     |
| train/                  |             |
|    approx_kl            | 0.015330156 |
|    clip_fraction        | 0.329       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.853       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.37        |
|    n_updates            | 3320        |
|    policy_gradient_loss | 0.0242      |
|    std                  | 0.666       |
|    value_loss           | 31.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.25e+03    |
|    ep_rew_mean          | 95.6        |
| time/                   |             |
|    fps                  | 753         |
|    iterations           | 66          |
|    time_elapsed         | 179         |
|    total_timesteps      | 1363968     |
| train/                  |             |
|    approx_kl            | 0.006046366 |
|    clip_fraction        | 0.0521      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.798       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.87        |
|    n_updates            | 3325        |
|    policy_gradient_loss | -0.00361    |
|    std                  | 0.666       |
|    value_loss           | 19.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.25e+03    |
|    ep_rew_mean          | 95.7        |
| time/                   |             |
|    fps                  | 755         |
|    iterations           | 67          |
|    time_elapsed         | 181         |
|    total_timesteps      | 1366016     |
| train/                  |             |
|    approx_kl            | 0.008647661 |
|    clip_fraction        | 0.0637      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.838       |
|    learning_rate        | 0.0003      |
|    loss                 | 47.7        |
|    n_updates            | 3330        |
|    policy_gradient_loss | -0.000952   |
|    std                  | 0.667       |
|    value_loss           | 67.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.24e+03    |
|    ep_rew_mean          | 95.8        |
| time/                   |             |
|    fps                  | 757         |
|    iterations           | 68          |
|    time_elapsed         | 183         |
|    total_timesteps      | 1368064     |
| train/                  |             |
|    approx_kl            | 0.008156966 |
|    clip_fraction        | 0.0571      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.786       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.805       |
|    n_updates            | 3335        |
|    policy_gradient_loss | -0.0026     |
|    std                  | 0.664       |
|    value_loss           | 7.53        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.25e+03    |
|    ep_rew_mean          | 94.2        |
| time/                   |             |
|    fps                  | 759         |
|    iterations           | 69          |
|    time_elapsed         | 186         |
|    total_timesteps      | 1370112     |
| train/                  |             |
|    approx_kl            | 0.009512542 |
|    clip_fraction        | 0.0755      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.883       |
|    learning_rate        | 0.0003      |
|    loss                 | 49.2        |
|    n_updates            | 3340        |
|    policy_gradient_loss | -0.00283    |
|    std                  | 0.664       |
|    value_loss           | 26.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.24e+03    |
|    ep_rew_mean          | 95.3        |
| time/                   |             |
|    fps                  | 761         |
|    iterations           | 70          |
|    time_elapsed         | 188         |
|    total_timesteps      | 1372160     |
| train/                  |             |
|    approx_kl            | 0.011197452 |
|    clip_fraction        | 0.0855      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.849       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.426       |
|    n_updates            | 3345        |
|    policy_gradient_loss | -0.000505   |
|    std                  | 0.663       |
|    value_loss           | 23.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.23e+03    |
|    ep_rew_mean          | 97.1        |
| time/                   |             |
|    fps                  | 764         |
|    iterations           | 71          |
|    time_elapsed         | 190         |
|    total_timesteps      | 1374208     |
| train/                  |             |
|    approx_kl            | 0.019001262 |
|    clip_fraction        | 0.222       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.842       |
|    learning_rate        | 0.0003      |
|    loss                 | 63.6        |
|    n_updates            | 3350        |
|    policy_gradient_loss | 0.0109      |
|    std                  | 0.663       |
|    value_loss           | 42.5        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.24e+03   |
|    ep_rew_mean          | 95.3       |
| time/                   |            |
|    fps                  | 765        |
|    iterations           | 72         |
|    time_elapsed         | 192        |
|    total_timesteps      | 1376256    |
| train/                  |            |
|    approx_kl            | 0.05491095 |
|    clip_fraction        | 0.332      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.01      |
|    explained_variance   | 0.815      |
|    learning_rate        | 0.0003     |
|    loss                 | 66.9       |
|    n_updates            | 3355       |
|    policy_gradient_loss | 0.0324     |
|    std                  | 0.663      |
|    value_loss           | 43.2       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.24e+03    |
|    ep_rew_mean          | 95.2        |
| time/                   |             |
|    fps                  | 767         |
|    iterations           | 73          |
|    time_elapsed         | 194         |
|    total_timesteps      | 1378304     |
| train/                  |             |
|    approx_kl            | 0.037566084 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.01       |
|    explained_variance   | 0.851       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.95        |
|    n_updates            | 3360        |
|    policy_gradient_loss | 0.00281     |
|    std                  | 0.661       |
|    value_loss           | 16.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.24e+03    |
|    ep_rew_mean          | 95.2        |
| time/                   |             |
|    fps                  | 768         |
|    iterations           | 74          |
|    time_elapsed         | 197         |
|    total_timesteps      | 1380352     |
| train/                  |             |
|    approx_kl            | 0.009200144 |
|    clip_fraction        | 0.16        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.01       |
|    explained_variance   | 0.728       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.54        |
|    n_updates            | 3365        |
|    policy_gradient_loss | 0.00577     |
|    std                  | 0.661       |
|    value_loss           | 68.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.23e+03    |
|    ep_rew_mean          | 97.1        |
| time/                   |             |
|    fps                  | 771         |
|    iterations           | 75          |
|    time_elapsed         | 199         |
|    total_timesteps      | 1382400     |
| train/                  |             |
|    approx_kl            | 0.008044099 |
|    clip_fraction        | 0.122       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.01       |
|    explained_variance   | 0.872       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.06        |
|    n_updates            | 3370        |
|    policy_gradient_loss | 0.000875    |
|    std                  | 0.659       |
|    value_loss           | 3.16        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.23e+03     |
|    ep_rew_mean          | 97.1         |
| time/                   |              |
|    fps                  | 772          |
|    iterations           | 76           |
|    time_elapsed         | 201          |
|    total_timesteps      | 1384448      |
| train/                  |              |
|    approx_kl            | 0.0065765353 |
|    clip_fraction        | 0.11         |
|    clip_range           | 0.2          |
|    entropy_loss         | -2           |
|    explained_variance   | 0.793        |
|    learning_rate        | 0.0003       |
|    loss                 | 45.4         |
|    n_updates            | 3375         |
|    policy_gradient_loss | -0.00269     |
|    std                  | 0.658        |
|    value_loss           | 55.7         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.22e+03   |
|    ep_rew_mean          | 97.1       |
| time/                   |            |
|    fps                  | 775        |
|    iterations           | 77         |
|    time_elapsed         | 203        |
|    total_timesteps      | 1386496    |
| train/                  |            |
|    approx_kl            | 0.04809855 |
|    clip_fraction        | 0.253      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2         |
|    explained_variance   | 0.727      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.37       |
|    n_updates            | 3380       |
|    policy_gradient_loss | 0.023      |
|    std                  | 0.657      |
|    value_loss           | 14.1       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.22e+03    |
|    ep_rew_mean          | 97.2        |
| time/                   |             |
|    fps                  | 776         |
|    iterations           | 78          |
|    time_elapsed         | 205         |
|    total_timesteps      | 1388544     |
| train/                  |             |
|    approx_kl            | 0.012390811 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2          |
|    explained_variance   | 0.813       |
|    learning_rate        | 0.0003      |
|    loss                 | 108         |
|    n_updates            | 3385        |
|    policy_gradient_loss | 0.00725     |
|    std                  | 0.656       |
|    value_loss           | 86.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.24e+03    |
|    ep_rew_mean          | 94.4        |
| time/                   |             |
|    fps                  | 778         |
|    iterations           | 79          |
|    time_elapsed         | 207         |
|    total_timesteps      | 1390592     |
| train/                  |             |
|    approx_kl            | 0.015159678 |
|    clip_fraction        | 0.164       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.99       |
|    explained_variance   | 0.939       |
|    learning_rate        | 0.0003      |
|    loss                 | 45.6        |
|    n_updates            | 3390        |
|    policy_gradient_loss | 0.0021      |
|    std                  | 0.655       |
|    value_loss           | 14          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.23e+03    |
|    ep_rew_mean          | 95.4        |
| time/                   |             |
|    fps                  | 781         |
|    iterations           | 80          |
|    time_elapsed         | 209         |
|    total_timesteps      | 1392640     |
| train/                  |             |
|    approx_kl            | 0.006127976 |
|    clip_fraction        | 0.0799      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.99       |
|    explained_variance   | 0.725       |
|    learning_rate        | 0.0003      |
|    loss                 | 35.8        |
|    n_updates            | 3395        |
|    policy_gradient_loss | -0.00356    |
|    std                  | 0.654       |
|    value_loss           | 19.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.23e+03    |
|    ep_rew_mean          | 95.7        |
| time/                   |             |
|    fps                  | 783         |
|    iterations           | 81          |
|    time_elapsed         | 211         |
|    total_timesteps      | 1394688     |
| train/                  |             |
|    approx_kl            | 0.010073105 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.99       |
|    explained_variance   | 0.895       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.68        |
|    n_updates            | 3400        |
|    policy_gradient_loss | 0.00366     |
|    std                  | 0.654       |
|    value_loss           | 16.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.22e+03    |
|    ep_rew_mean          | 97.1        |
| time/                   |             |
|    fps                  | 784         |
|    iterations           | 82          |
|    time_elapsed         | 214         |
|    total_timesteps      | 1396736     |
| train/                  |             |
|    approx_kl            | 0.009819867 |
|    clip_fraction        | 0.0783      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.99       |
|    explained_variance   | 0.891       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.709       |
|    n_updates            | 3405        |
|    policy_gradient_loss | -0.00052    |
|    std                  | 0.653       |
|    value_loss           | 30.3        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.22e+03   |
|    ep_rew_mean          | 96.9       |
| time/                   |            |
|    fps                  | 786        |
|    iterations           | 83         |
|    time_elapsed         | 216        |
|    total_timesteps      | 1398784    |
| train/                  |            |
|    approx_kl            | 0.10045375 |
|    clip_fraction        | 0.475      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.99      |
|    explained_variance   | 0.804      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.617      |
|    n_updates            | 3410       |
|    policy_gradient_loss | 0.0501     |
|    std                  | 0.654      |
|    value_loss           | 34.6       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.23e+03    |
|    ep_rew_mean          | 95.7        |
| time/                   |             |
|    fps                  | 786         |
|    iterations           | 84          |
|    time_elapsed         | 218         |
|    total_timesteps      | 1400832     |
| train/                  |             |
|    approx_kl            | 0.074732445 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.99       |
|    explained_variance   | 0.854       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.357       |
|    n_updates            | 3415        |
|    policy_gradient_loss | 0.0227      |
|    std                  | 0.653       |
|    value_loss           | 55.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.23e+03    |
|    ep_rew_mean          | 95.5        |
| time/                   |             |
|    fps                  | 787         |
|    iterations           | 85          |
|    time_elapsed         | 221         |
|    total_timesteps      | 1402880     |
| train/                  |             |
|    approx_kl            | 0.019581933 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.98       |
|    explained_variance   | 0.893       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.08        |
|    n_updates            | 3420        |
|    policy_gradient_loss | 0.0092      |
|    std                  | 0.65        |
|    value_loss           | 29.8        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.2e+03    |
|    ep_rew_mean          | 98.5       |
| time/                   |            |
|    fps                  | 785        |
|    iterations           | 86         |
|    time_elapsed         | 224        |
|    total_timesteps      | 1404928    |
| train/                  |            |
|    approx_kl            | 0.01072133 |
|    clip_fraction        | 0.0819     |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.97      |
|    explained_variance   | 0.893      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.15       |
|    n_updates            | 3425       |
|    policy_gradient_loss | -0.00293   |
|    std                  | 0.649      |
|    value_loss           | 26.2       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.19e+03     |
|    ep_rew_mean          | 100          |
| time/                   |              |
|    fps                  | 785          |
|    iterations           | 87           |
|    time_elapsed         | 226          |
|    total_timesteps      | 1406976      |
| train/                  |              |
|    approx_kl            | 0.0053775124 |
|    clip_fraction        | 0.05         |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.97        |
|    explained_variance   | 0.811        |
|    learning_rate        | 0.0003       |
|    loss                 | 50.3         |
|    n_updates            | 3430         |
|    policy_gradient_loss | -0.00383     |
|    std                  | 0.649        |
|    value_loss           | 65.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.18e+03     |
|    ep_rew_mean          | 102          |
| time/                   |              |
|    fps                  | 786          |
|    iterations           | 88           |
|    time_elapsed         | 229          |
|    total_timesteps      | 1409024      |
| train/                  |              |
|    approx_kl            | 0.0073249415 |
|    clip_fraction        | 0.0472       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.97        |
|    explained_variance   | 0.932        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.75         |
|    n_updates            | 3435         |
|    policy_gradient_loss | -0.00393     |
|    std                  | 0.648        |
|    value_loss           | 14.7         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.18e+03   |
|    ep_rew_mean          | 102        |
| time/                   |            |
|    fps                  | 788        |
|    iterations           | 89         |
|    time_elapsed         | 231        |
|    total_timesteps      | 1411072    |
| train/                  |            |
|    approx_kl            | 0.00847833 |
|    clip_fraction        | 0.069      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.97      |
|    explained_variance   | 0.794      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.62       |
|    n_updates            | 3440       |
|    policy_gradient_loss | -0.00173   |
|    std                  | 0.648      |
|    value_loss           | 82.2       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.18e+03     |
|    ep_rew_mean          | 102          |
| time/                   |              |
|    fps                  | 790          |
|    iterations           | 90           |
|    time_elapsed         | 233          |
|    total_timesteps      | 1413120      |
| train/                  |              |
|    approx_kl            | 0.0030408965 |
|    clip_fraction        | 0.1          |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.97        |
|    explained_variance   | 0.861        |
|    learning_rate        | 0.0003       |
|    loss                 | 34.5         |
|    n_updates            | 3445         |
|    policy_gradient_loss | 0.00419      |
|    std                  | 0.647        |
|    value_loss           | 12.3         |
------------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 1.19e+03 |
|    ep_rew_mean          | 100      |
| time/                   |          |
|    fps                  | 793      |
|    iterations           | 91       |
|    time_elapsed         | 234      |
|    total_timesteps      | 1415168  |
| train/                  |          |
|    approx_kl            | 0.158676 |
|    clip_fraction        | 0.456    |
|    clip_range           | 0.2      |
|    entropy_loss         | -1.96    |
|    explained_variance   | 0.987    |
|    learning_rate        | 0.0003   |
|    loss                 | 1.5      |
|    n_updates            | 3450     |
|    policy_gradient_loss | 0.0741   |
|    std                  | 0.645    |
|    value_loss           | 2.31     |
--------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.19e+03   |
|    ep_rew_mean          | 100        |
| time/                   |            |
|    fps                  | 794        |
|    iterations           | 92         |
|    time_elapsed         | 237        |
|    total_timesteps      | 1417216    |
| train/                  |            |
|    approx_kl            | 0.06840855 |
|    clip_fraction        | 0.387      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.96      |
|    explained_variance   | 0.705      |
|    learning_rate        | 0.0003     |
|    loss                 | 13         |
|    n_updates            | 3455       |
|    policy_gradient_loss | 0.0293     |
|    std                  | 0.647      |
|    value_loss           | 44.4       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.17e+03    |
|    ep_rew_mean          | 102         |
| time/                   |             |
|    fps                  | 797         |
|    iterations           | 93          |
|    time_elapsed         | 238         |
|    total_timesteps      | 1419264     |
| train/                  |             |
|    approx_kl            | 0.005241518 |
|    clip_fraction        | 0.071       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.97       |
|    explained_variance   | 0.869       |
|    learning_rate        | 0.0003      |
|    loss                 | 21.1        |
|    n_updates            | 3460        |
|    policy_gradient_loss | -0.0027     |
|    std                  | 0.647       |
|    value_loss           | 40.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.17e+03    |
|    ep_rew_mean          | 102         |
| time/                   |             |
|    fps                  | 799         |
|    iterations           | 94          |
|    time_elapsed         | 240         |
