CP7: evasive lineage | max_time=45s t_go_max=10s | tracking=True | obs=12-D | miss_tanh_scale=3000m shaping_gamma=1 effort_weight=5 precision_weight=50 -> out=outputs/precision_ft_lownoise/seed6_pw50
---------------------------------
| rollout/           |          |
|    fps                  | 1043        |
|    iterations           | 51          |
|    time_elapsed         | 100         |
|    total_timesteps      | 1333248     |
| train/                  |             |
|    approx_kl            | 0.008740756 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.848       |
|    learning_rate        | 5e-05       |
|    loss                 | 148         |
|    n_updates            | 3250        |
|    policy_gradient_loss | 0.00349     |
|    std                  | 0.135       |
|    value_loss           | 80.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.14e+03    |
|    ep_rew_mean          | 127         |
| time/                   |             |
|    fps                  | 1042        |
|    iterations           | 52          |
|    time_elapsed         | 102         |
|    total_timesteps      | 1335296     |
| train/                  |             |
|    approx_kl            | 0.006872984 |
|    clip_fraction        | 0.0973      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.893       |
|    learning_rate        | 5e-05       |
|    loss                 | 2.08        |
|    n_updates            | 3255        |
|    policy_gradient_loss | -0.00225    |
|    std                  | 0.135       |
|    value_loss           | 3.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.13e+03    |
|    ep_rew_mean          | 128         |
| time/                   |             |
|    fps                  | 1038        |
|    iterations           | 53          |
|    time_elapsed         | 104         |
|    total_timesteps      | 1337344     |
| train/                  |             |
|    approx_kl            | 0.010453604 |
|    clip_fraction        | 0.0945      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.745       |
|    learning_rate        | 5e-05       |
|    loss                 | 2.82        |
|    n_updates            | 3260        |
|    policy_gradient_loss | 0.000704    |
|    std                  | 0.135       |
|    value_loss           | 84          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.13e+03    |
|    ep_rew_mean          | 128         |
| time/                   |             |
|    fps                  | 1035        |
|    iterations           | 54          |
|    time_elapsed         | 106         |
|    total_timesteps      | 1339392     |
| train/                  |             |
|    approx_kl            | 0.009697681 |
|    clip_fraction        | 0.0736      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.755       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.4         |
|    n_updates            | 3265        |
|    policy_gradient_loss | -0.00114    |
|    std                  | 0.135       |
|    value_loss           | 96.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.13e+03     |
|    ep_rew_mean          | 128          |
| time/                   |              |
|    fps                  | 1035         |
|    iterations           | 55           |
|    time_elapsed         | 108          |
|    total_timesteps      | 1341440      |
| train/                  |              |
|    approx_kl            | 0.0048307544 |
|    clip_fraction        | 0.039        |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.16         |
|    explained_variance   | 0.765        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.528        |
|    n_updates            | 3270         |
|    policy_gradient_loss | -0.00244     |
|    std                  | 0.135        |
|    value_loss           | 84.8         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.14e+03   |
|    ep_rew_mean          | 129        |
| time/                   |            |
|    fps                  | 1036       |
|    iterations           | 56         |
|    time_elapsed         | 110        |
|    total_timesteps      | 1343488    |
| train/                  |            |
|    approx_kl            | 0.01613317 |
|    clip_fraction        | 0.103      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.16       |
|    explained_variance   | 0.866      |
|    learning_rate        | 5e-05      |
|    loss                 | 23         |
|    n_updates            | 3275       |
|    policy_gradient_loss | 0.00181    |
|    std                  | 0.135      |
|    value_loss           | 36.2       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.14e+03    |
|    ep_rew_mean          | 129         |
| time/                   |             |
|    fps                  | 1034        |
|    iterations           | 57          |
|    time_elapsed         | 112         |
|    total_timesteps      | 1345536     |
| train/                  |             |
|    approx_kl            | 0.007943752 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.736       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.5         |
|    n_updates            | 3280        |
|    policy_gradient_loss | 0.00322     |
|    std                  | 0.135       |
|    value_loss           | 82.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.14e+03    |
|    ep_rew_mean          | 129         |
| time/                   |             |
|    fps                  | 1033        |
|    iterations           | 58          |
|    time_elapsed         | 114         |
|    total_timesteps      | 1347584     |
| train/                  |             |
|    approx_kl            | 0.008226981 |
|    clip_fraction        | 0.092       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.788       |
|    learning_rate        | 5e-05       |
|    loss                 | 132         |
|    n_updates            | 3285        |
|    policy_gradient_loss | -0.00249    |
|    std                  | 0.135       |
|    value_loss           | 60.2        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 1.14e+03  |
|    ep_rew_mean          | 130       |
| time/                   |           |
|    fps                  | 1035      |
|    iterations           | 59        |
|    time_elapsed         | 116       |
|    total_timesteps      | 1349632   |
| train/                  |           |
|    approx_kl            | 0.0157612 |
|    clip_fraction        | 0.132     |
|    clip_range           | 0.2       |
|    entropy_loss         | 1.16      |
|    explained_variance   | 0.779     |
|    learning_rate        | 5e-05     |
|    loss                 | 1.39      |
|    n_updates            | 3290      |
|    policy_gradient_loss | 0.00344   |
|    std                  | 0.135     |
|    value_loss           | 75.2      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.15e+03    |
|    ep_rew_mean          | 128         |
| time/                   |             |
|    fps                  | 1035        |
|    iterations           | 60          |
|    time_elapsed         | 118         |
|    total_timesteps      | 1351680     |
| train/                  |             |
|    approx_kl            | 0.060409863 |
|    clip_fraction        | 0.146       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.783       |
|    learning_rate        | 5e-05       |
|    loss                 | 121         |
|    n_updates            | 3295        |
|    policy_gradient_loss | 0.00838     |
|    std                  | 0.135       |
|    value_loss           | 44.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.15e+03    |
|    ep_rew_mean          | 128         |
| time/                   |             |
|    fps                  | 1034        |
|    iterations           | 61          |
|    time_elapsed         | 120         |
|    total_timesteps      | 1353728     |
| train/                  |             |
|    approx_kl            | 0.014674024 |
|    clip_fraction        | 0.0807      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.724       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.35        |
|    n_updates            | 3300        |
|    policy_gradient_loss | -0.00182    |
|    std                  | 0.135       |
|    value_loss           | 52          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.15e+03    |
|    ep_rew_mean          | 128         |
| time/                   |             |
|    fps                  | 1029        |
|    iterations           | 62          |
|    time_elapsed         | 123         |
|    total_timesteps      | 1355776     |
| train/                  |             |
|    approx_kl            | 0.041726194 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.746       |
|    learning_rate        | 5e-05       |
|    loss                 | 2.7         |
|    n_updates            | 3305        |
|    policy_gradient_loss | 0.00487     |
|    std                  | 0.135       |
|    value_loss           | 66.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.15e+03    |
|    ep_rew_mean          | 128         |
| time/                   |             |
|    fps                  | 1028        |
|    iterations           | 63          |
|    time_elapsed         | 125         |
|    total_timesteps      | 1357824     |
| train/                  |             |
|    approx_kl            | 0.007943422 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.779       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.6         |
|    n_updates            | 3310        |
|    policy_gradient_loss | -0.00145    |
|    std                  | 0.135       |
|    value_loss           | 73.5        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.17e+03   |
|    ep_rew_mean          | 126        |
| time/                   |            |
|    fps                  | 1028       |
|    iterations           | 64         |
|    time_elapsed         | 127        |
|    total_timesteps      | 1359872    |
| train/                  |            |
|    approx_kl            | 0.00596836 |
|    clip_fraction        | 0.0634     |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.16       |
|    explained_variance   | 0.819      |
|    learning_rate        | 5e-05      |
|    loss                 | 0.259      |
|    n_updates            | 3315       |
|    policy_gradient_loss | -0.00423   |
|    std                  | 0.135      |
|    value_loss           | 31.7       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.18e+03     |
|    ep_rew_mean          | 124          |
| time/                   |              |
|    fps                  | 1027         |
|    iterations           | 65           |
|    time_elapsed         | 129          |
|    total_timesteps      | 1361920      |
| train/                  |              |
|    approx_kl            | 0.0032604241 |
|    clip_fraction        | 0.0239       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.16         |
|    explained_variance   | 0.612        |
|    learning_rate        | 5e-05        |
|    loss                 | 44.9         |
|    n_updates            | 3320         |
|    policy_gradient_loss | -0.000878    |
|    std                  | 0.135        |
|    value_loss           | 86.7         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.18e+03    |
|    ep_rew_mean          | 124         |
| time/                   |             |
|    fps                  | 1026        |
|    iterations           | 66          |
|    time_elapsed         | 131         |
|    total_timesteps      | 1363968     |
| train/                  |             |
|    approx_kl            | 0.014118321 |
|    clip_fraction        | 0.0896      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.854       |
|    learning_rate        | 5e-05       |
|    loss                 | 6.47        |
|    n_updates            | 3325        |
|    policy_gradient_loss | -0.00163    |
|    std                  | 0.135       |
|    value_loss           | 26.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.19e+03    |
|    ep_rew_mean          | 126         |
| time/                   |             |
|    fps                  | 1026        |
|    iterations           | 67          |
|    time_elapsed         | 133         |
|    total_timesteps      | 1366016     |
| train/                  |             |
|    approx_kl            | 0.005138771 |
|    clip_fraction        | 0.0646      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.78        |
|    learning_rate        | 5e-05       |
|    loss                 | 0.673       |
|    n_updates            | 3330        |
|    policy_gradient_loss | -0.000628   |
|    std                  | 0.135       |
|    value_loss           | 53.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.18e+03    |
|    ep_rew_mean          | 126         |
| time/                   |             |
|    fps                  | 1026        |
|    iterations           | 68          |
|    time_elapsed         | 135         |
|    total_timesteps      | 1368064     |
| train/                  |             |
|    approx_kl            | 0.016229134 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.643       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.31        |
|    n_updates            | 3335        |
|    policy_gradient_loss | 0.0097      |
|    std                  | 0.135       |
|    value_loss           | 99.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.18e+03    |
|    ep_rew_mean          | 126         |
| time/                   |             |
|    fps                  | 1026        |
|    iterations           | 69          |
|    time_elapsed         | 137         |
|    total_timesteps      | 1370112     |
| train/                  |             |
|    approx_kl            | 0.011332892 |
|    clip_fraction        | 0.125       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.777       |
|    learning_rate        | 5e-05       |
|    loss                 | 95.9        |
|    n_updates            | 3340        |
|    policy_gradient_loss | 0.000413    |
|    std                  | 0.135       |
|    value_loss           | 81.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.18e+03    |
|    ep_rew_mean          | 127         |
| time/                   |             |
|    fps                  | 1027        |
|    iterations           | 70          |
|    time_elapsed         | 139         |
|    total_timesteps      | 1372160     |
| train/                  |             |
|    approx_kl            | 0.013784351 |
|    clip_fraction        | 0.0794      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.16        |
|    explained_variance   | 0.795       |
|    learning_rate        | 5e-05       |
|    loss                 | 115         |
|    n_updates            | 3345        |
|    policy_gradient_loss | 0.000505    |
|    std                  | 0.135       |
|    value_loss           | 66.3        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.16e+03   |
|    ep_rew_mean          | 128        |
| time/                   |            |
|    fps                  | 1025       |
|    iterations           | 71         |
|    time_elapsed         | 141        |
|    total_timesteps      | 1374208    |
| train/                  |            |
|    approx_kl            | 0.00564187 |
|    clip_fraction        | 0.0921     |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.17       |
|    explained_variance   | 0.646      |
|    learning_rate        | 5e-05      |
|    loss                 | 0.746      |
|    n_updates            | 3350       |
|    policy_gradient_loss | -0.000884  |
|    std                  | 0.135      |
|    value_loss           | 73.8       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.17e+03   |
|    ep_rew_mean          | 129        |
| time/                   |            |
|    fps                  | 1026       |
|    iterations           | 72         |
|    time_elapsed         | 143        |
|    total_timesteps      | 1376256    |
| train/                  |            |
|    approx_kl            | 0.02636748 |
|    clip_fraction        | 0.157      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.16       |
|    explained_variance   | 0.851      |
|    learning_rate        | 5e-05      |
|    loss                 | 0.745      |
|    n_updates            | 3355       |
|    policy_gradient_loss | 6.87e-05   |
|    std                  | 0.135      |
|    value_loss           | 28.8       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.17e+03     |
|    ep_rew_mean          | 129          |
| time/                   |              |
|    fps                  | 1024         |
|    iterations           | 73           |
|    time_elapsed         | 145          |
|    total_timesteps      | 1378304      |
| train/                  |              |
|    approx_kl            | 0.0056445287 |
|    clip_fraction        | 0.084        |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.16         |
|    explained_variance   | 0.567        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.777        |
|    n_updates            | 3360         |
|    policy_gradient_loss | 0.00245      |
|    std                  | 0.135        |
|    value_loss           | 83.9         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.17e+03   |
|    ep_rew_mean          | 129        |
| time/                   |            |
|    fps                  | 1020       |
|    iterations           | 74         |
|    time_elapsed         | 148        |
|    total_timesteps      | 1380352    |
| train/                  |            |
|    approx_kl            | 0.00967278 |
|    clip_fraction        | 0.064      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.17       |
|    explained_variance   | 0.795      |
|    learning_rate        | 5e-05      |
|    loss                 | 7.14       |
|    n_updates            | 3365       |
|    policy_gradient_loss | -0.000647  |
|    std                  | 0.135      |
|    value_loss           | 70.8       |
----------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 1.18e+03 |
|    ep_rew_mean          | 129      |
| time/                   |          |
|    fps                  | 1019     |
|    iterations           | 75       |
|    time_elapsed         | 150      |
|    total_timesteps      | 1382400  |
| train/                  |          |
|    approx_kl            | 0.016583 |
|    clip_fraction        | 0.12     |
|    clip_range           | 0.2      |
|    entropy_loss         | 1.17     |
|    explained_variance   | 0.931    |
|    learning_rate        | 5e-05    |
|    loss                 | 0.496    |
|    n_updates            | 3370     |
|    policy_gradient_loss | 0.00458  |
|    std                  | 0.135    |
|    value_loss           | 3.03     |
--------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.18e+03     |
|    ep_rew_mean          | 129          |
| time/                   |              |
|    fps                  | 1013         |
|    iterations           | 76           |
|    time_elapsed         | 153          |
|    total_timesteps      | 1384448      |
| train/                  |              |
|    approx_kl            | 0.0063185655 |
|    clip_fraction        | 0.107        |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.712        |
|    learning_rate        | 5e-05        |
|    loss                 | 157          |
|    n_updates            | 3375         |
|    policy_gradient_loss | 0.000131     |
|    std                  | 0.135        |
|    value_loss           | 138          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.18e+03    |
|    ep_rew_mean          | 128         |
| time/                   |             |
|    fps                  | 1011        |
|    iterations           | 77          |
|    time_elapsed         | 155         |
|    total_timesteps      | 1386496     |
| train/                  |             |
|    approx_kl            | 0.007754417 |
|    clip_fraction        | 0.0746      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.709       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.874       |
|    n_updates            | 3380        |
|    policy_gradient_loss | -0.000844   |
|    std                  | 0.135       |
|    value_loss           | 82.4        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.16e+03   |
|    ep_rew_mean          | 130        |
| time/                   |            |
|    fps                  | 1009       |
|    iterations           | 78         |
|    time_elapsed         | 158        |
|    total_timesteps      | 1388544    |
| train/                  |            |
|    approx_kl            | 0.02252255 |
|    clip_fraction        | 0.191      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.17       |
|    explained_variance   | 0.848      |
|    learning_rate        | 5e-05      |
|    loss                 | 0.498      |
|    n_updates            | 3385       |
|    policy_gradient_loss | 0.0057     |
|    std                  | 0.135      |
|    value_loss           | 53.2       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.18e+03   |
|    ep_rew_mean          | 128        |
| time/                   |            |
|    fps                  | 1007       |
|    iterations           | 79         |
|    time_elapsed         | 160        |
|    total_timesteps      | 1390592    |
| train/                  |            |
|    approx_kl            | 0.03580076 |
|    clip_fraction        | 0.219      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.17       |
|    explained_variance   | 0.786      |
|    learning_rate        | 5e-05      |
|    loss                 | 2.49       |
|    n_updates            | 3390       |
|    policy_gradient_loss | 0.0101     |
|    std                  | 0.135      |
|    value_loss           | 76.6       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.18e+03     |
|    ep_rew_mean          | 128          |
| time/                   |              |
|    fps                  | 1007         |
|    iterations           | 80           |
|    time_elapsed         | 162          |
|    total_timesteps      | 1392640      |
| train/                  |              |
|    approx_kl            | 0.0073984163 |
|    clip_fraction        | 0.126        |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.697        |
|    learning_rate        | 5e-05        |
|    loss                 | 0.492        |
|    n_updates            | 3395         |
|    policy_gradient_loss | 0.0021       |
|    std                  | 0.135        |
|    value_loss           | 58.9         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.19e+03   |
|    ep_rew_mean          | 126        |
| time/                   |            |
|    fps                  | 1006       |
|    iterations           | 81         |
|    time_elapsed         | 164        |
|    total_timesteps      | 1394688    |
| train/                  |            |
|    approx_kl            | 0.00877675 |
|    clip_fraction        | 0.0881     |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.17       |
|    explained_variance   | 0.706      |
|    learning_rate        | 5e-05      |
|    loss                 | 1.09       |
|    n_updates            | 3400       |
|    policy_gradient_loss | -3.44e-05  |
|    std                  | 0.135      |
|    value_loss           | 60.6       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.2e+03    |
|    ep_rew_mean          | 126        |
| time/                   |            |
|    fps                  | 1005       |
|    iterations           | 82         |
|    time_elapsed         | 167        |
|    total_timesteps      | 1396736    |
| train/                  |            |
|    approx_kl            | 0.00501764 |
|    clip_fraction        | 0.0455     |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.17       |
|    explained_variance   | 0.824      |
|    learning_rate        | 5e-05      |
|    loss                 | 74         |
|    n_updates            | 3405       |
|    policy_gradient_loss | -0.00181   |
|    std                  | 0.135      |
|    value_loss           | 45.3       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.17e+03    |
|    ep_rew_mean          | 129         |
| time/                   |             |
|    fps                  | 1004        |
|    iterations           | 83          |
|    time_elapsed         | 169         |
|    total_timesteps      | 1398784     |
| train/                  |             |
|    approx_kl            | 0.011608101 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.664       |
|    learning_rate        | 5e-05       |
|    loss                 | 159         |
|    n_updates            | 3410        |
|    policy_gradient_loss | 0.00385     |
|    std                  | 0.135       |
|    value_loss           | 58          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.17e+03    |
|    ep_rew_mean          | 130         |
| time/                   |             |
|    fps                  | 1004        |
|    iterations           | 84          |
|    time_elapsed         | 171         |
|    total_timesteps      | 1400832     |
| train/                  |             |
|    approx_kl            | 0.003986317 |
|    clip_fraction        | 0.0966      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.717       |
|    learning_rate        | 5e-05       |
|    loss                 | 1.03        |
|    n_updates            | 3415        |
|    policy_gradient_loss | -0.0024     |
|    std                  | 0.135       |
|    value_loss           | 82.4        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.15e+03     |
|    ep_rew_mean          | 132          |
| time/                   |              |
|    fps                  | 1005         |
|    iterations           | 85           |
|    time_elapsed         | 173          |
|    total_timesteps      | 1402880      |
| train/                  |              |
|    approx_kl            | 0.0066920724 |
|    clip_fraction        | 0.0624       |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.17         |
|    explained_variance   | 0.842        |
|    learning_rate        | 5e-05        |
|    loss                 | 1.46         |
|    n_updates            | 3420         |
|    policy_gradient_loss | -0.00175     |
|    std                  | 0.135        |
|    value_loss           | 9.47         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.15e+03    |
|    ep_rew_mean          | 131         |
| time/                   |             |
|    fps                  | 1005        |
|    iterations           | 86          |
|    time_elapsed         | 175         |
|    total_timesteps      | 1404928     |
| train/                  |             |
|    approx_kl            | 0.013832688 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.766       |
|    learning_rate        | 5e-05       |
|    loss                 | 163         |
|    n_updates            | 3425        |
|    policy_gradient_loss | 0.00497     |
|    std                  | 0.135       |
|    value_loss           | 96.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.14e+03    |
|    ep_rew_mean          | 131         |
| time/                   |             |
|    fps                  | 1005        |
|    iterations           | 87          |
|    time_elapsed         | 177         |
|    total_timesteps      | 1406976     |
| train/                  |             |
|    approx_kl            | 0.006788618 |
|    clip_fraction        | 0.0848      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.826       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.689       |
|    n_updates            | 3430        |
|    policy_gradient_loss | -0.00275    |
|    std                  | 0.135       |
|    value_loss           | 82.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.16e+03    |
|    ep_rew_mean          | 130         |
| time/                   |             |
|    fps                  | 1006        |
|    iterations           | 88          |
|    time_elapsed         | 179         |
|    total_timesteps      | 1409024     |
| train/                  |             |
|    approx_kl            | 0.020668732 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.863       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.362       |
|    n_updates            | 3435        |
|    policy_gradient_loss | 0.00214     |
|    std                  | 0.135       |
|    value_loss           | 56.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.16e+03    |
|    ep_rew_mean          | 128         |
| time/                   |             |
|    fps                  | 1005        |
|    iterations           | 89          |
|    time_elapsed         | 181         |
|    total_timesteps      | 1411072     |
| train/                  |             |
|    approx_kl            | 0.013637975 |
|    clip_fraction        | 0.172       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.875       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.545       |
|    n_updates            | 3440        |
|    policy_gradient_loss | 0.0082      |
|    std                  | 0.135       |
|    value_loss           | 11.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.16e+03    |
|    ep_rew_mean          | 128         |
| time/                   |             |
|    fps                  | 1005        |
|    iterations           | 90          |
|    time_elapsed         | 183         |
|    total_timesteps      | 1413120     |
| train/                  |             |
|    approx_kl            | 0.006346657 |
|    clip_fraction        | 0.089       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.808       |
|    learning_rate        | 5e-05       |
|    loss                 | 167         |
|    n_updates            | 3445        |
|    policy_gradient_loss | -0.00106    |
|    std                  | 0.135       |
|    value_loss           | 85.5        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.16e+03   |
|    ep_rew_mean          | 128        |
| time/                   |            |
|    fps                  | 1006       |
|    iterations           | 91         |
|    time_elapsed         | 185        |
|    total_timesteps      | 1415168    |
| train/                  |            |
|    approx_kl            | 0.00657967 |
|    clip_fraction        | 0.0333     |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.17       |
|    explained_variance   | 0.738      |
|    learning_rate        | 5e-05      |
|    loss                 | 5.62       |
|    n_updates            | 3450       |
|    policy_gradient_loss | -0.00187   |
|    std                  | 0.135      |
|    value_loss           | 77.9       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.16e+03    |
|    ep_rew_mean          | 128         |
| time/                   |             |
|    fps                  | 1007        |
|    iterations           | 92          |
|    time_elapsed         | 187         |
|    total_timesteps      | 1417216     |
| train/                  |             |
|    approx_kl            | 0.006529394 |
|    clip_fraction        | 0.0911      |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.978       |
|    learning_rate        | 5e-05       |
|    loss                 | 0.272       |
|    n_updates            | 3455        |
|    policy_gradient_loss | -0.00037    |
|    std                  | 0.135       |
|    value_loss           | 5.39        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.16e+03    |
|    ep_rew_mean          | 128         |
| time/                   |             |
|    fps                  | 1006        |
|    iterations           | 93          |
|    time_elapsed         | 189         |
|    total_timesteps      | 1419264     |
| train/                  |             |
|    approx_kl            | 0.012510564 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.17        |
|    explained_variance   | 0.694       |
|    learning_rate        | 5e-05       |
|    loss                 | 44.3        |
|    n_updates            | 3460        |
|    policy_gradient_loss | 0.00507     |
|    std                  | 0.135       |
|    value_loss           | 94.9        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.15e+03   |
|    ep_rew_mean          | 129        |
| time/                   |            |
|    fps                  | 1006       |
|    iterations           | 94         |
|    time_elapsed         | 191        |
|    total_timesteps      | 1421312    |
| train/                  |            |
|    approx_kl            | 0.02489952 |
|    clip_fraction        | 0.183      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.17       |
|    explained_variance   | 0.98       |
|    learning_rate        | 5e-05      |
|    loss                 | 0.461      |
|    n_updates            | 3465       |
|    policy_gradient_loss | 0.0093     |
|    std                  | 0.135      |
|    value_loss           | 3.38       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
